group_id,society_id,song_id,PopName,phylogeny.glottocode,Priority.ranking.for.review,pairing.glottocode
12409Czechczec1258czec1258,12409,523,Czech,czec1258,5,czec1258
12409Czechczec1258czec1258,12409,524,Czech,czec1258,5,czec1258
12409Czechczec1258czec1258,12409,525,Czech,czec1258,5,czec1258
12409Czechczec1258czec1258,12409,526,Czech,czec1258,5,czec1258
25752slov1269slov1269,25752,527,NA,slov1269,7,slov1269
23827Polish_Lublinpoli1260poli1260,23827,528,Polish_Lublin,poli1260,4,poli1260
12948Belarusianbela1254bela1254,12948,529,Belarusian,bela1254,4,bela1254
12948Belarusianbela1254bela1254,12948,530,Belarusian,bela1254,4,bela1254
12948Belarusianbela1254bela1254,12948,531,Belarusian,bela1254,4,bela1254
12948Belarusianbela1254bela1254,12948,532,Belarusian,bela1254,4,bela1254
27908Ukrainian_Eastukra1253ukra1253,27908,533,Ukrainian_East,ukra1253,5,ukra1253
27908Ukrainian_Eastukra1253ukra1253,27908,534,Ukrainian_East,ukra1253,5,ukra1253
27908Ukrainian_Eastukra1253ukra1253,27908,535,Ukrainian_East,ukra1253,5,ukra1253
50266Russian_Ryazan_Spassk_Ryazanskyruss1263russ1263,50266,536,Russian_Ryazan_Spassk_Ryazansky,russ1263,9,russ1263
50266Russian_Ryazan_Spassk_Ryazanskyruss1263russ1263,50266,537,Russian_Ryazan_Spassk_Ryazansky,russ1263,9,russ1263
19977samo1265samo1265,19977,538,NA,samo1265,6,samo1265
19977samo1265samo1265,19977,539,NA,samo1265,6,samo1265
27908Ukrainian_Eastukra1253ukra1253,27908,540,Ukrainian_East,ukra1253,5,ukra1253
19702west2390west2390,19702,541,NA,west2390,3,west2390
22804Norwegiannorw1258norw1258,22804,542,Norwegian,norw1258,4,norw1258
22804Norwegiannorw1258norw1258,22804,544,Norwegian,norw1258,4,norw1258
22804Norwegiannorw1258norw1258,22804,545,Norwegian,norw1258,4,norw1258
14444dani1285dani1285,14444,546,NA,dani1285,10,dani1285
16666Scottish_Highlandsscot1245scot1245,16666,547,Scottish_Highlands,scot1245,9,scot1245
20087Scottish_Fifescot1243scot1243,20087,548,Scottish_Fife,scot1243,4,scot1243
20087Scottish_Fifescot1243scot1243,20087,549,Scottish_Fife,scot1243,4,scot1243
16666Scottish_Highlandsscot1245scot1245,16666,550,Scottish_Highlands,scot1245,9,scot1245
16666Scottish_Highlandsscot1245scot1245,16666,551,Scottish_Highlands,scot1245,9,scot1245
12761Bulgarianbulg1262bulg1262,12761,552,Bulgarian,bulg1262,9,bulg1262
16666Scottish_Highlandsscot1245scot1245,16666,554,Scottish_Highlands,scot1245,9,scot1245
20087Scottish_Fifescot1243scot1243,20087,555,Scottish_Fife,scot1243,4,scot1243
50250iris1255iris1255,50250,556,NA,iris1255,7,iris1255
30100,30100,557,NA,NA,10,NA
15098,15098,558,NA,NA,10,NA
24520,24520,559,NA,NA,10,NA
30101suss1239suss1239,30101,560,NA,suss1239,9,suss1239
30101suss1239suss1239,30101,561,NA,suss1239,9,suss1239
15093,15093,562,NA,NA,10,NA
15093,15093,563,NA,NA,10,NA
62493corn1251corn1251,62493,564,NA,corn1251,7,corn1251
11958wall1255wall1255,11958,565,NA,wall1255,10,wall1255
17271ulst1241ulst1241,17271,568,NA,ulst1241,7,ulst1241
14851dutc1256dutc1256,14851,569,NA,dutc1256,6,dutc1256
14851dutc1256dutc1256,14851,570,NA,dutc1256,6,dutc1256
14851dutc1256dutc1256,14851,571,NA,dutc1256,6,dutc1256
14851dutc1256dutc1256,14851,572,NA,dutc1256,6,dutc1256
14851dutc1256dutc1256,14851,573,NA,dutc1256,6,dutc1256
14851dutc1256dutc1256,14851,575,NA,dutc1256,6,dutc1256
14851dutc1256dutc1256,14851,576,NA,dutc1256,6,dutc1256
30085poit1240poit1240,30085,577,NA,poit1240,10,poit1240
12607bret1244bret1244,12607,578,NA,bret1244,4,bret1244
12607bret1244bret1244,12607,579,NA,bret1244,4,bret1244
12607bret1244bret1244,12607,580,NA,bret1244,4,bret1244
12607bret1244bret1244,12607,581,NA,bret1244,4,bret1244
23827Polish_Lublinpoli1260poli1260,23827,582,Polish_Lublin,poli1260,4,poli1260
17359,17359,583,NA,NA,6,NA
62297kare1335kare1335,62297,584,NA,kare1335,5,kare1335
13140cana1268cana1268,13140,585,NA,cana1268,4,cana1268
13140cana1268cana1268,13140,586,NA,cana1268,4,cana1268
13140cana1268cana1268,13140,587,NA,cana1268,4,cana1268
15489queb1247queb1247,15489,588,NA,queb1247,10,queb1247
15489queb1247queb1247,15489,589,NA,queb1247,10,queb1247
15489queb1247queb1247,15489,590,NA,queb1247,10,queb1247
15489queb1247queb1247,15489,592,NA,queb1247,10,queb1247
19493caju1236caju1236,19493,593,NA,caju1236,10,caju1236
19493caju1236caju1236,19493,594,NA,caju1236,10,caju1236
16138gren1247gren1247,16138,595,NA,gren1247,9,gren1247
62548,62548,596,NA,NA,NA,NA
62427texa1234texa1234,62427,597,NA,texa1234,5,texa1234
62470sout3302sout3302,62470,598,NA,sout3302,7,sout3302
62425midl1243midl1243,62425,599,NA,midl1243,9,midl1243
18349sout3302sout3302,18349,600,NA,sout3302,5,sout3302
18349sout3302sout3302,18349,601,NA,sout3302,5,sout3302
62442sout3300sout3300,62442,602,NA,sout3300,10,sout3300
18349sout3302sout3302,18349,603,NA,sout3302,5,sout3302
18349sout3302sout3302,18349,604,NA,sout3302,5,sout3302
18349sout3302sout3302,18349,605,NA,sout3302,5,sout3302
13140cana1268cana1268,13140,606,NA,cana1268,4,cana1268
13140cana1268cana1268,13140,607,NA,cana1268,4,cana1268
13140cana1268cana1268,13140,608,NA,cana1268,4,cana1268
13140cana1268cana1268,13140,609,NA,cana1268,4,cana1268
11080,11080,610,NA,NA,6,NA
11080,11080,611,NA,NA,6,NA
24608Sardiniancamp1261sard1257,24608,612,Sardinian,camp1261,10,sard1257
22925Sardiniancamp1261sard1257,22925,613,Sardinian,camp1261,9,sard1257
22925Sardiniancamp1261sard1257,22925,614,Sardinian,camp1261,9,sard1257
62553ligu1248ligu1248,62553,615,NA,ligu1248,10,ligu1248
19922geno1240geno1240,19922,616,NA,geno1240,10,geno1240
23662piem1238piem1238,23662,617,NA,piem1238,6,piem1238
23662piem1238piem1238,23662,618,NA,piem1238,6,piem1238
23662piem1238piem1238,23662,619,NA,piem1238,6,piem1238
23662piem1238piem1238,23662,620,NA,piem1238,6,piem1238
17403vene1258vene1258,17403,621,NA,vene1258,4,vene1258
17403vene1258vene1258,17403,622,NA,vene1258,4,vene1258
15522friu1240friu1240,15522,623,NA,friu1240,9,friu1240
30047pugl1238pugl1238,30047,624,NA,pugl1238,9,pugl1238
30047pugl1238pugl1238,30047,625,NA,pugl1238,9,pugl1238
30047pugl1238pugl1238,30047,626,NA,pugl1238,9,pugl1238
17403vene1258vene1258,17403,627,NA,vene1258,4,vene1258
17359,17359,628,NA,NA,6,NA
17359,17359,629,NA,NA,6,NA
17359,17359,630,NA,NA,6,NA
20153sout3126sout3126,20153,632,NA,sout3126,9,sout3126
62494sout2616sout2616,62494,634,NA,sout2616,10,sout2616
25543west2346west2346,25543,635,Sicilian_West,sici1248,10,west2346
62495cent1963cent1963,62495,636,NA,cent1963,9,cent1963
50277cycl1238cycl1238,50277,637,NA,cycl1238,10,cycl1238
16100pont1253pont1253,16100,638,NA,pont1253,10,pont1253
16083Greek_Athensmode1248gree1276,16083,639,Greek_Athens,mode1248,10,gree1276
16083Greek_Athensmode1248gree1276,16083,640,Greek_Athens,mode1248,10,gree1276
16094pelo1238pelo1238,16094,641,NA,pelo1238,10,pelo1238
22065port1283port1283,22065,642,NA,port1283,7,port1283
22065port1283port1283,22065,643,NA,port1283,7,port1283
22065port1283port1283,22065,644,NA,port1283,7,port1283
23915,23915,645,NA,NA,9,NA
23915,23915,646,NA,NA,9,NA
23915,23915,647,NA,NA,9,NA
23915,23915,648,NA,NA,9,NA
27446mira1251mira1251,27446,649,NA,mira1251,7,mira1251
27446mira1251mira1251,27446,650,NA,mira1251,7,mira1251
27446mira1251mira1251,27446,651,NA,mira1251,7,mira1251
27446mira1251mira1251,27446,652,NA,mira1251,7,mira1251
15676Spanish_Galiciagali1258gali1258,15676,653,Spanish_Galicia,gali1258,7,gali1258
15676Spanish_Galiciagali1258gali1258,15676,654,Spanish_Galicia,gali1258,7,gali1258
10973astu1246astu1246,10973,656,NA,astu1246,7,astu1246
10973astu1246astu1246,10973,657,NA,astu1246,7,astu1246
11804Spanish_Basquebasq1248basq1248,11804,658,Spanish_Basque,basq1248,9,basq1248
11804Spanish_Basquebasq1248basq1248,11804,659,Spanish_Basque,basq1248,9,basq1248
11804Spanish_Basquebasq1248basq1248,11804,660,Spanish_Basque,basq1248,9,basq1248
20626Spanish_Valenciastan1289stan1289,20626,661,Spanish_Valencia,stan1289,9,stan1289
20626Spanish_Valenciastan1289stan1289,20626,662,Spanish_Valencia,stan1289,9,stan1289
17414Spanish_Valenciastan1289stan1289,17414,663,Spanish_Valencia,stan1289,10,stan1289
26093,26093,664,NA,NA,9,NA
26093,26093,665,NA,NA,9,NA
26093,26093,666,NA,NA,9,NA
26060Spanish_Murciastan1288murc1238,26060,667,Spanish_Murcia,stan1288,9,murc1238
10572anda1279anda1279,10572,668,NA,anda1279,9,anda1279
62416anda1279anda1279,62416,669,NA,anda1279,9,anda1279
62416anda1279anda1279,62416,670,NA,anda1279,9,anda1279
10572anda1279anda1279,10572,671,NA,anda1279,9,anda1279
26075Spanish_Extremadurastan1288extr1243,26075,672,Spanish_Extremadura,stan1288,9,extr1243
26075Spanish_Extremadurastan1288extr1243,26075,673,Spanish_Extremadura,stan1288,9,extr1243
26075Spanish_Extremadurastan1288extr1243,26075,674,Spanish_Extremadura,stan1288,9,extr1243
26075Spanish_Extremadurastan1288extr1243,26075,675,Spanish_Extremadura,stan1288,9,extr1243
26005leon1250leon1250,26005,676,NA,leon1250,9,leon1250
26005leon1250leon1250,26005,677,NA,leon1250,9,leon1250
26005leon1250leon1250,26005,679,NA,leon1250,9,leon1250
23926port1283port1283,23926,680,NA,port1283,10,port1283
13630stan1288stan1288,13630,681,NA,stan1288,7,stan1288
13630stan1288stan1288,13630,682,NA,stan1288,7,stan1288
10847,10847,683,NA,NA,9,NA
10847,10847,684,NA,NA,9,NA
10847,10847,685,NA,NA,9,NA
28227,28227,686,NA,NA,4,NA
23970,23970,687,NA,NA,9,NA
23970,23970,688,NA,NA,9,NA
62502,62502,691,NA,NA,10,NA
62501mich1246mich1246,62501,692,NA,mich1246,6,mich1246
62501mich1246mich1246,62501,693,NA,mich1246,6,mich1246
22430amer1254amer1254,22430,694,NA,amer1254,4,amer1254
21291guer1241guer1241,21291,695,NA,guer1241,10,guer1241
22430amer1254amer1254,22430,696,NA,amer1254,4,amer1254
15181Estonianesto1258esto1258,15181,697,Estonian,esto1258,10,esto1258
21737riff1234riff1234,21737,698,Burbur_WGA,taga1278,5,riff1234
17766kaby1243kaby1243,17766,699,NA,kaby1243,10,kaby1243
17766kaby1243kaby1243,17766,700,NA,kaby1243,10,kaby1243
27545tuar1240tuar1240,27545,702,NA,tuar1240,3,tuar1240
27545tuar1240tuar1240,27545,703,NA,tuar1240,3,tuar1240
27545tuar1240tuar1240,27545,704,NA,tuar1240,3,tuar1240
27545tuar1240tuar1240,27545,705,NA,tuar1240,3,tuar1240
28744nucl1347nucl1347,28744,706,NA,nucl1347,9,nucl1347
28744nucl1347nucl1347,28744,707,NA,nucl1347,9,nucl1347
10495Jew_Ethiopianamha1245amha1245,10495,708,Jew_Ethiopian,amha1245,5,amha1245
10495Jew_Ethiopianamha1245amha1245,10495,709,Jew_Ethiopian,amha1245,5,amha1245
26181suda1236suda1236,26181,710,NA,suda1236,10,suda1236
11936Yemen_Shabwahstan1318hadr1236,11936,711,NA,stan1318,3,hadr1236
11936Yemen_Shabwahstan1318hadr1236,11936,712,NA,stan1318,3,hadr1236
17700hebr1245hebr1245,17700,713,NA,hebr1245,10,hebr1245
17700hebr1245hebr1245,17700,714,NA,hebr1245,10,hebr1245
16655Jew_Yemenitesana1295jude1267,16655,715,Jew_Yemenite,sana1295,7,jude1267
16655Jew_Yemenitesana1295jude1267,16655,716,Jew_Yemenite,sana1295,7,jude1267
10555bukh1238bukh1238,10555,717,NA,bukh1238,7,bukh1238
17587fala1246fala1246,17587,718,NA,fala1246,9,fala1246
17587fala1246fala1246,17587,719,NA,fala1246,9,fala1246
17610yidd1255yidd1255,17610,720,Ashkenazi_Jew,east2295,7,yidd1255
17610yidd1255yidd1255,17610,721,Ashkenazi_Jew,east2295,7,yidd1255
27765Turkish_Kayserinucl1301nucl1301,27765,722,Turkish_Kayseri,nucl1301,3,nucl1301
19328Ezidnort2641nort2641,19328,723,Ezid,nort2641,6,nort2641
27765Turkish_Kayserinucl1301nucl1301,27765,724,Turkish_Kayseri,nucl1301,3,nucl1301
27765Turkish_Kayserinucl1301nucl1301,27765,725,Turkish_Kayseri,nucl1301,3,nucl1301
27765Turkish_Kayserinucl1301nucl1301,27765,726,Turkish_Kayseri,nucl1301,3,nucl1301
27765Turkish_Kayserinucl1301nucl1301,27765,727,Turkish_Kayseri,nucl1301,3,nucl1301
10885clas1256clas1256,10885,728,Armenian,clas1256,10,clas1256
30088dagh1238dagh1238,30088,729,NA,dagh1238,10,dagh1238
11160mode1262mode1262,11160,730,NA,mode1262,6,mode1262
28139uzbe1247uzbe1247,28139,731,NA,uzbe1247,5,uzbe1247
28139uzbe1247uzbe1247,28139,732,NA,uzbe1247,5,uzbe1247
62302uzbe1247uzbe1247,62302,733,NA,uzbe1247,3,uzbe1247
62302uzbe1247uzbe1247,62302,734,NA,uzbe1247,3,uzbe1247
14785arab1395arab1395,14785,735,NA,arab1395,7,arab1395
19317Ezidnort2641nort2641,19317,736,Ezid,nort2641,10,nort2641
19328Ezidnort2641nort2641,19328,737,Ezid,nort2641,6,nort2641
19328Ezidnort2641nort2641,19328,738,Ezid,nort2641,6,nort2641
11826bass1257bass1257,11826,739,NA,bass1257,10,bass1257
62467,62467,740,NA,NA,NA,NA
17249fars1255fars1255,17249,741,NA,fars1255,4,fars1255
23497Pathansout2649pash1269,23497,743,Pathan,sout2649,10,pash1269
23497Pathansout2649pash1269,23497,744,Pathan,sout2649,10,pash1269
19460kwak1269kwak1269,19460,745,NA,kwak1269,10,kwak1269
19460kwak1269kwak1269,19460,746,NA,kwak1269,10,kwak1269
19460kwak1269kwak1269,19460,747,NA,kwak1269,10,kwak1269
24540tami1289tami1289,24540,748,NA,tami1289,10,tami1289
18448kand1291kand1291,18448,749,NA,kand1291,10,kand1291
18173kash1277kash1277,18173,750,NA,kash1277,10,kash1277
17546jaun1243jaun1243,17546,751,NA,jaun1243,10,jaun1243
12024hind1269hind1269,12024,752,NA,hind1269,4,hind1269
24157raja1256raja1256,24157,753,NA,raja1256,10,raja1256
24157raja1256raja1256,24157,754,NA,raja1256,10,raja1256
12046Bengalibeng1280beng1280,12046,755,Bengali,beng1280,4,beng1280
13333hind1269hind1269,13333,756,NA,hind1269,10,hind1269
15731saur1248saur1248,15731,757,NA,saur1248,10,saur1248
17183telu1262telu1262,17183,758,NA,telu1262,6,telu1262
24540tami1289tami1289,24540,759,NA,tami1289,10,tami1289
24540tami1289tami1289,24540,760,NA,tami1289,10,tami1289
12530huit1251huit1251,12530,761,NA,huit1251,2,huit1251
12530huit1251huit1251,12530,762,NA,huit1251,2,huit1251
25422ship1255ship1255,25422,763,NA,ship1255,9,ship1255
28843yagu1244yagu1244,28843,764,NA,yagu1244,10,yagu1244
28843yagu1244yagu1244,28843,765,NA,yagu1244,10,yagu1244
17667achu1248achu1248,17667,766,NA,achu1248,10,achu1248
17667achu1248achu1248,17667,767,NA,achu1248,10,achu1248
17667achu1248achu1248,17667,768,NA,achu1248,10,achu1248
17667achu1248achu1248,17667,769,NA,achu1248,10,achu1248
17667achu1248achu1248,17667,770,NA,achu1248,10,achu1248
17667achu1248achu1248,17667,771,NA,achu1248,10,achu1248
17667achu1248achu1248,17667,772,NA,achu1248,10,achu1248
13300chac1249chac1249,13300,773,NA,chac1249,10,chac1249
23288waya1269waya1269,23288,774,NA,waya1269,7,waya1269
23288waya1269waya1269,23288,775,NA,waya1269,7,waya1269
18932seou1239seou1239,18932,776,Korean,kore1280,5,seou1239
18932seou1239seou1239,18932,777,Korean,kore1280,5,seou1239
18932seou1239seou1239,18932,778,Korean,kore1280,5,seou1239
24278rade1240rade1240,24278,779,NA,rade1240,3,rade1240
12750Bulgarianbulg1262bulg1262,12750,780,Bulgarian,bulg1262,9,bulg1262
12750Bulgarianbulg1262bulg1262,12750,781,Bulgarian,bulg1262,9,bulg1262
22254Bulgarianbulg1262bulg1262,22254,782,Bulgarian,bulg1262,9,bulg1262
14653Bulgarianbulg1262bulg1262,14653,783,Bulgarian,bulg1262,10,bulg1262
25389shet1241shet1241,25389,784,NA,shet1241,10,shet1241
28436wels1247wels1247,28436,785,NA,wels1247,4,wels1247
28436wels1247wels1247,28436,786,NA,wels1247,4,wels1247
28436wels1247wels1247,28436,787,NA,wels1247,4,wels1247
50249Irish_Cork_Kerryiris1253iris1253,50249,788,Irish_Cork_Kerry,iris1253,9,iris1253
17271ulst1241ulst1241,17271,789,NA,ulst1241,7,ulst1241
50249Irish_Cork_Kerryiris1253iris1253,50249,790,Irish_Cork_Kerry,iris1253,10,iris1253
17271ulst1241ulst1241,17271,791,NA,ulst1241,7,ulst1241
17271ulst1241ulst1241,17271,792,NA,ulst1241,7,ulst1241
62427texa1234texa1234,62427,793,NA,texa1234,5,texa1234
20813manu1262manu1262,20813,794,NA,manu1262,10,manu1262
28084manu1262manu1262,28084,795,NA,manu1262,10,manu1262
21055maza1295maza1295,21055,796,NA,maza1295,10,maza1295
13025kain1272kain1272,13025,797,NA,kain1272,10,kain1272
27369poke1238poke1238,27369,798,NA,poke1238,10,poke1238
15896gilb1244gilb1244,15896,799,NA,gilb1244,10,gilb1244
13784choi1242choi1242,13784,800,NA,choi1242,10,choi1242
13784choi1242choi1242,13784,801,NA,choi1242,10,choi1242
13784choi1242choi1242,13784,802,NA,choi1242,10,choi1242
13784choi1242choi1242,13784,803,NA,choi1242,10,choi1242
13784choi1242choi1242,13784,804,NA,choi1242,10,choi1242
13784choi1242choi1242,13784,805,NA,choi1242,10,choi1242
13784choi1242choi1242,13784,806,NA,choi1242,10,choi1242
20835maor1246maor1246,20835,807,NA,maor1246,7,maor1246
20835maor1246maor1246,20835,808,NA,maor1246,7,maor1246
20835maor1246maor1246,20835,809,NA,maor1246,7,maor1246
50249Irish_Cork_Kerryiris1253iris1253,50249,810,Irish_Cork_Kerry,iris1253,10,iris1253
50249Irish_Cork_Kerryiris1253iris1253,50249,811,Irish_Cork_Kerry,iris1253,9,iris1253
12761Bulgarianbulg1262bulg1262,12761,812,Bulgarian,bulg1262,9,bulg1262
12046Bengalibeng1280beng1280,12046,813,Bengali,beng1280,4,beng1280
12761Bulgarianbulg1262bulg1262,12761,814,Bulgarian,bulg1262,9,bulg1262
12739Bulgarian: bulg1262; Macedonian: mace1250Bulgarian: bulg1262; Macedonian: mace1250,12739,815,NA,Bulgarian: bulg1262; Macedonian: mace1250,9,Bulgarian: bulg1262; Macedonian: mace1250
12772thra1250thra1250,12772,816,NA,thra1250,9,thra1250
12772thra1250thra1250,12772,817,NA,thra1250,9,thra1250
12772thra1250thra1250,12772,818,NA,thra1250,9,thra1250
12772thra1250thra1250,12772,819,NA,thra1250,9,thra1250
24421Romanianroma1327roma1327,24421,820,Romanian,roma1327,5,roma1327
24014panj1259panj1259,24014,821,Punjabi,panj1256,6,panj1259
